run	step	train_loss	epoch	val_accuracy	val_loss	lang	arch	model_version
4	5683	0.0119750052690505	57.0	0.1609999984502792	1.5042753219604492	swe	bilstm-attn	0
4	3571	0.0090499576181173	37.0	0.1330000013113021	3.614487648010254	isl	bilstm-attn	0
4	21401	0.0030921867582947	57.0	0.25	2.670734643936157	rus	bilstm-attn	0
4				0.39		deu	M_C	
4				0.262		swe	M_C	
4				0.208		isl	M_C	
4				0.389		rus	M_C	
1	4374	0.0010846280492842	34.0	0.336718738079071	1.807051658630371	deu	pointer_generator_lstm	0
1	2256	0.0096631357446312	36.0	0.2593750059604645	0.8550624251365662	swe	pointer_generator_lstm	0
1	1297	0.0028745576273649	21.0	0.1564453095197677	2.3379640579223637	isl	pointer_generator_lstm	0
1	2771	0.0053493888117372	11.0	0.3185546994209289	2.398212194442749	rus	pointer_generator_lstm	0
1	6879	0.7446807026863098	687.0	0.2491666674613952	1.9199445247650144	deu	transformer	0
1	3519	0.7537627220153809	703.0	0.1908333301544189	1.815572023391724	swe	transformer	0
1	959	0.7728628516197205	191.0	0.1258333325386047	2.591352939605713	isl	transformer	0
1	4255	0.7676399350166321	223.0	0.25	2.1705613136291504	rus	transformer	0
1	6399	0.0060093686915934	31.0	0.2349999994039535	1.766904354095459	deu	bilstm-attn	0
1	3331	0.0322824567556381	33.0	0.1969999969005584	1.1438356637954712	swe	bilstm-attn	0
1	5075	0.0066642137244343	53.0	0.1280000060796737	3.877951383590698	isl	bilstm-attn	0
1	22139	0.0027131419628858	59.0	0.2750000059604645	2.771055221557617	rus	bilstm-attn	0
1				0.366		deu	M_C	
1				0.276		swe	M_C	
1				0.213		isl	M_C	
1				0.391		rus	M_C	
