run	step	train_loss	epoch	val_accuracy	val_loss	lang	arch	model_version
3	10381	0.0006517058354802	57.0	0.3371093869209289	1.993294596672058	deu	pointer_generator_lstm	0
3	1469	0.0454817712306976	9.0	0.2638671994209289	0.7101715207099915	swe	pointer_generator_lstm	0
3	4113	0.004775006789714	33.0	0.2027343809604644	1.7705744504928589	isl	pointer_generator_lstm	0
3	4509	0.0202386993914842	10.0	0.3277343809604645	2.302765369415283	rus	pointer_generator_lstm	0
3	3839	0.7667656540870667	255.0	0.1983333379030227	1.8852214813232424	deu	transformer	0
3	7871	0.7689681053161621	655.0	0.2475000023841858	1.695056438446045	swe	transformer	0
3	4319	0.7692779302597046	431.0	0.1449999958276748	2.217731237411499	isl	transformer	0
3	25871	0.7667178511619568	783.0	0.3075000047683716	1.9884538650512693	rus	transformer	0
3	17159	0.0036845151335	59.0	0.1959999948740005	2.0118887424468994	deu	bilstm-attn	0
3	12743	0.0189466457813978	53.0	0.2300000041723251	1.5566233396530151	swe	bilstm-attn	0
3	8923	0.0095035154372453	45.0	0.1570000052452087	2.220240831375122	isl	bilstm-attn	0
3	26239	0.0059535228647291	39.0	0.3219999969005584	2.3724074363708496	rus	bilstm-attn	0
3				0.278		deu	M_C	
3				0.342		swe	M_C	
3				0.216		isl	M_C	
3				0.398		rus	M_C	
5	8770	0.0013075303286314	48.0	0.24609375	2.266603946685791	deu	pointer_generator_lstm	0
5	6908	0.0169820897281169	46.0	0.266406238079071	0.9697506427764891	swe	pointer_generator_lstm	0
5	6049	0.0046316059306263	49.0	0.2013671845197677	1.845020055770874	isl	pointer_generator_lstm	0
5	14759	0.0037795028183609	35.0	0.3294921815395355	2.926004648208618	rus	pointer_generator_lstm	0
5	5759	0.7597866058349609	383.0	0.2041666656732559	1.9270086288452148	deu	transformer	0
5	6911	0.772709846496582	575.0	0.2433333396911621	1.7049659490585327	swe	transformer	0
5	4159	0.7670196294784546	415.0	0.1550000011920929	2.151583194732666	isl	transformer	0
5	22703	0.7668843865394592	687.0	0.3008333444595337	2.0080676078796387	rus	transformer	0
