run	step	train_loss	epoch	val_accuracy	val_loss	lang	arch	model_version
2	15443	0.0031998173799365	53.0	0.209999993443489	2.125284433364868	deu	bilstm-attn	0
2	7785	0.0303850211203098	33.0	0.2569999992847442	1.0811965465545654	swe	bilstm-attn	0
2	6983	0.0147390607744455	35.0	0.1480000019073486	1.952491879463196	isl	bilstm-attn	0
2	30267	0.0067606372758746	45.0	0.3089999854564667	2.403317928314209	rus	bilstm-attn	0
2				0.268		deu	M_C	
2				0.296		swe	M_C	
2				0.209		isl	M_C	
2				0.397		rus	M_C	
4	5727	0.0023799310438334	31.0	0.357226550579071	1.7971792221069336	deu	pointer_generator_lstm	0
4	5004	0.0174262896180152	34.0	0.2361328154802322	1.0156468152999878	swe	pointer_generator_lstm	0
4	1088	0.0332950726151466	8.0	0.1964843720197677	1.3760457038879397	isl	pointer_generator_lstm	0
4	5342	0.0089459074661135	12.0	0.325976550579071	2.4393255710601807	rus	pointer_generator_lstm	0
4	6959	0.7567569613456726	463.0	0.2150000035762787	1.855514883995056	deu	transformer	0
4	6719	0.7705752849578857	559.0	0.2391666620969772	1.7271132469177246	swe	transformer	0
4	7679	0.7593463659286499	767.0	0.1574999988079071	2.22904634475708	isl	transformer	0
4	14783	0.768859326839447	447.0	0.3033333420753479	2.044641494750977	rus	transformer	0
4	6291	0.0127003453671932	21.0	0.210999995470047	1.6890865564346311	deu	bilstm-attn	0
4	8701	0.0270119719207286	37.0	0.2300000041723251	1.3496484756469729	swe	bilstm-attn	0
4	8535	0.0088170645758509	43.0	0.1659999936819076	2.113119840621948	isl	bilstm-attn	0
4	17107	0.0131388278678059	25.0	0.2960000038146972	2.2735517024993896	rus	bilstm-attn	0
4				0.275		deu	M_C	
4				0.326		swe	M_C	
4				0.21		isl	M_C	
4				0.402		rus	M_C	
1	3937	0.0057811508886516	21.0	0.2593750059604645	1.694660186767578	deu	pointer_generator_lstm	0
1	8579	0.0114540075883269	59.0	0.2560546994209289	1.1580342054367063	swe	pointer_generator_lstm	0
1	4839	0.0043342616409063	39.0	0.2029296904802322	1.883528709411621	isl	pointer_generator_lstm	0
1	2876	0.0147722586989402	6.0	0.3257812559604645	2.218179702758789	rus	pointer_generator_lstm	0
1	11759	0.7526952624320984	783.0	0.236666664481163	1.9460153579711916	deu	transformer	0
1	4607	0.777761697769165	383.0	0.2275000065565109	1.6923717260360718	swe	transformer	0
1	7039	0.7596451640129089	703.0	0.147499993443489	2.245922088623047	isl	transformer	0
1	10559	0.7707449197769165	319.0	0.2966666519641876	2.0126328468322754	rus	transformer	0
1	16015	0.0069634062238037	55.0	0.1870000064373016	2.3230254650115967	deu	bilstm-attn	0
1	10533	0.021950801834464	45.0	0.25	1.266716241836548	swe	bilstm-attn	0
1	3879	0.0294188018888235	19.0	0.1609999984502792	1.746424674987793	isl	bilstm-attn	0
1	15791	0.0129549484699964	23.0	0.3030000030994415	2.1362133026123047	rus	bilstm-attn	0
1				0.291		deu	M_C	
1				0.363		swe	M_C	
1				0.211		isl	M_C	
1				0.399		rus	M_C	
