run	step	train_loss	epoch	val_accuracy	val_loss	lang	arch	model_version
4	13019	0.002267258008942	59.0	0.2039999961853027	2.33120059967041	deu	bilstm-attn	0
4	5885	0.0211131945252418	53.0	0.1860000044107437	1.3502225875854492	swe	bilstm-attn	0
4	7319	0.0070087034255266	59.0	0.1379999965429306	3.490225315093994	isl	bilstm-attn	0
4	19249	0.0036914071533828	49.0	0.2709999978542328	2.852055072784424	rus	bilstm-attn	0
4				0.312		deu	M_C	
4				0.245		swe	M_C	
4				0.2		isl	M_C	
4				0.411		rus	M_C	
1	5167	0.0019191198516637	37.0	0.2960937619209289	2.094076156616211	deu	pointer_generator_lstm	0
1	3875	0.0089829508215188	56.0	0.2689453065395355	1.0235198736190796	swe	pointer_generator_lstm	0
1	2203	0.0031180172227323	28.0	0.1707031279802322	2.4380905628204346	isl	pointer_generator_lstm	0
1	13977	0.0001779187005013	57.0	0.3246093690395355	3.3435676097869877	rus	pointer_generator_lstm	0
1	3519	0.7628852128982544	319.0	0.2125000059604644	1.9077818393707275	deu	transformer	0
1	3263	0.766747772693634	543.0	0.2358333319425583	1.6576991081237793	swe	transformer	0
1	1791	0.7662370800971985	255.0	0.1341666728258133	2.500713586807251	isl	transformer	0
1	10239	0.7594344615936279	511.0	0.2549999952316284	2.202639102935791	rus	transformer	0
1	11283	0.0042409356683492	51.0	0.231000006198883	1.9763048887252808	deu	bilstm-attn	0
1	3923	0.0248965229839086	35.0	0.2039999961853027	1.2071959972381592	swe	bilstm-attn	0
1	6099	0.0147906951606273	49.0	0.1309999972581863	3.598905563354492	isl	bilstm-attn	0
1	20789	0.0019888407550752	53.0	0.2660000026226043	2.991543769836426	rus	bilstm-attn	0
1				0.283		deu	M_C	
1				0.27		swe	M_C	
1				0.204		isl	M_C	
1				0.413		rus	M_C	
