run	step	train_loss	epoch	val_accuracy	val_loss	lang	arch	model_version
3	5873	0.0019845359493047	32.0	0.343554675579071	1.885220289230347	deu	pointer_generator_lstm	0
3	6949	0.0146390395238995	49.0	0.2687500119209289	1.1353412866592407	swe	pointer_generator_lstm	0
3	2279	0.0103557156398892	18.0	0.2058593779802322	1.570587396621704	isl	pointer_generator_lstm	0
3	16239	0.004896055907011	39.0	0.3216796815395355	2.831514835357666	rus	pointer_generator_lstm	0
3	5279	0.7620440125465393	351.0	0.2041666656732559	1.9164724349975584	deu	transformer	2
3	6335	0.7755799889564514	527.0	0.2533333301544189	1.6597579717636108	swe	transformer	0
3	7519	0.7582038640975952	751.0	0.1491666734218597	2.2421491146087646	isl	transformer	0
3	21647	0.767299234867096	655.0	0.2991666793823242	2.0436131954193115	rus	transformer	0
3	14767	0.0036675988230854	51.0	0.1899999976158142	2.181868314743042	deu	bilstm-attn	0
3	7135	0.0331669189035892	31.0	0.2529999911785126	1.091891527175903	swe	bilstm-attn	0
3	5729	0.017359459772706	29.0	0.163000002503395	1.7393105030059814	isl	bilstm-attn	0
3	23363	0.0081139476969838	35.0	0.2939999997615814	2.327049493789673	rus	bilstm-attn	0
3				0.281		deu	M_C	
3				0.339		swe	M_C	
3				0.215		isl	M_C	
3				0.389		rus	M_C	
5	2491	0.0100487852469086	13.0	0.255859375	1.757241129875183	deu	pointer_generator_lstm	0
5	555	0.0958454310894012	3.0	0.252734363079071	0.6763283014297485	swe	pointer_generator_lstm	0
5	2759	0.0067378170788288	22.0	0.1939453184604644	1.7350424528121948	isl	pointer_generator_lstm	0
5	15021	0.0039822119288146	36.0	0.3392578065395355	2.804384469985962	rus	pointer_generator_lstm	0
5	8399	0.7573595643043518	559.0	0.2016666680574417	1.96457040309906	deu	transformer	0
5	3839	0.7885531187057495	319.0	0.2608333230018616	1.6748628616333008	swe	transformer	0
5	959	0.8328283429145813	95.0	0.1525000035762787	1.9819539785385127	isl	transformer	0
5	17423	0.7677490711212158	527.0	0.3008333444595337	2.033686637878418	rus	transformer	0
5	8519	0.0086894361302256	29.0	0.2280000001192093	1.8212913274765012	deu	bilstm-attn	0
5	4013	0.0648180246353149	17.0	0.2380000054836273	0.90323668718338	swe	bilstm-attn	0
5	8021	0.0086995866149663	41.0	0.1689999997615814	2.0256094932556152	isl	bilstm-attn	0
5	22065	0.0087729347869753	33.0	0.3059999942779541	2.216156482696533	rus	bilstm-attn	0
5				0.282		deu	M_C	
5				0.356		swe	M_C	
5				0.213		isl	M_C	
5				0.384		rus	M_C	
2	5517	0.0022403933107852	30.0	0.2970703244209289	1.8988163471221924	deu	pointer_generator_lstm	0
2	3613	0.0228525567799806	25.0	0.280078113079071	0.8949741125106812	swe	pointer_generator_lstm	0
2	3479	0.005159268155694	28.0	0.1998046934604644	1.740139722824097	isl	pointer_generator_lstm	0
2	14615	0.0045026033185422	35.0	0.3412109315395355	2.7631521224975586	rus	pointer_generator_lstm	0
2	7919	0.7556924223899841	527.0	0.2016666680574417	1.9629452228546145	deu	transformer	0
2	8063	0.772127628326416	671.0	0.2441666722297668	1.672839879989624	swe	transformer	0
2	7039	0.7577995657920837	703.0	0.1449999958276748	2.2516207695007324	isl	transformer	0
2	23231	0.7669156789779663	703.0	0.2958333194255829	2.017786741256714	rus	transformer	0
2	16471	0.0014835770707577	57.0	0.2049999982118606	2.0956461429595947	deu	bilstm-attn	0
2	3121	0.0914132073521614	13.0	0.2300000041723251	0.8473620414733887	swe	bilstm-attn	0
2	2291	0.0756533816456794	11.0	0.1560000032186508	1.630142331123352	isl	bilstm-attn	0
2	31151	0.0057218461297452	47.0	0.31700000166893	2.40537691116333	rus	bilstm-attn	0
2				0.288		deu	M_C	
2				0.345		swe	M_C	
2				0.228		isl	M_C	
2				0.395		rus	M_C	
4	5695	0.0040287114679813	31.0	0.3332031369209289	1.8139456510543823	deu	pointer_generator_lstm	0
4	3196	0.048985332250595	22.0	0.2511718869209289	0.8409824371337891	swe	pointer_generator_lstm	0
4	2159	0.0078795775771141	17.0	0.1867187470197677	1.460590958595276	isl	pointer_generator_lstm	0
4	8525	0.0067716888152062	20.0	0.3353515565395355	2.638357162475586	rus	pointer_generator_lstm	0
4	4079	0.7666905522346497	271.0	0.2175000011920929	1.864022135734558	deu	transformer	1
4	4223	0.7886434197425842	351.0	0.246666669845581	1.6487975120544434	swe	transformer	0
4	7999	0.7572110891342163	799.0	0.1541666686534881	2.2486305236816406	isl	transformer	0
4	11615	0.7696735858917236	351.0	0.3016666769981384	2.02250337600708	rus	transformer	0
4	7951	0.0083189141005277	27.0	0.2179999947547912	1.743160843849182	deu	bilstm-attn	0
4	12933	0.0180216766893863	57.0	0.238999992609024	1.523465871810913	swe	bilstm-attn	0
4	5729	0.017455868422985	29.0	0.1739999949932098	2.1182973384857178	isl	bilstm-attn	0
4	32449	0.0061696171760559	49.0	0.3149999976158142	2.348592519760132	rus	bilstm-attn	0
4				0.283		deu	M_C	
4				0.334		swe	M_C	
4				0.225		isl	M_C	
4				0.381		rus	M_C	
1	3559	0.0052192891016602	19.0	0.2451171875	1.772903323173523	deu	pointer_generator_lstm	0
1	6671	0.0147759998217225	47.0	0.2535156309604645	1.0055217742919922	swe	pointer_generator_lstm	0
1	2159	0.0082901343703269	17.0	0.1974609345197677	1.5812031030654907	isl	pointer_generator_lstm	0
1	16645	0.0042317719198763	40.0	0.327929675579071	3.0952937602996826	rus	pointer_generator_lstm	0
1	4079	0.7690417766571045	271.0	0.2116666734218597	1.85274600982666	deu	transformer	0
1	4415	0.7828532457351685	367.0	0.2374999970197677	1.665241003036499	swe	transformer	0
1	6559	0.7575453519821167	655.0	0.1574999988079071	2.159419059753418	isl	transformer	0
1	23759	0.7667073011398315	719.0	0.3008333444595337	2.041206121444702	rus	transformer	0
1	8519	0.0067716734483838	29.0	0.202000007033348	1.8014336824417114	deu	bilstm-attn	0
1	6689	0.0375829190015792	29.0	0.2520000040531158	1.0291060209274292	swe	bilstm-attn	0
1	10695	0.0061069899238646	55.0	0.1700000017881393	2.257436752319336	isl	bilstm-attn	0
1	32449	0.0067813256755471	49.0	0.3009999990463257	2.41415810585022	rus	bilstm-attn	0
1				0.297		deu	M_C	
1				0.322		swe	M_C	
1				0.217		isl	M_C	
1				0.396		rus	M_C	
