run	step	train_loss	epoch	val_accuracy	val_loss	lang	arch	model_version
3	8412	0.0389432832598686	46.0	0.349609375	1.2558554410934448	deu	pointer_generator_lstm	0
3	6761	0.0369361639022827	45.0	0.4787109494209289	0.42939493060112	swe	pointer_generator_lstm	0
3	6119	0.0108459610491991	50.0	0.319140613079071	0.8398477435112	isl	pointer_generator_lstm	0
3	11507	0.0285672340542078	27.0	0.609375	1.35918927192688	rus	pointer_generator_lstm	0
3	4079	0.7956001162528992	271.0	0.324999988079071	1.529975414276123	deu	transformer	0
3	9023	0.7764426469802856	751.0	0.5491666793823242	1.1407043933868408	swe	transformer	0
3	7999	0.7635459899902344	799.0	0.309166669845581	1.6064403057098389	isl	transformer	0
3	25343	0.7698979377746582	767.0	0.6424999833106995	1.582624435424805	rus	transformer	0
3	6291	0.067065343260765	21.0	0.4000000059604645	0.9292423725128174	deu	bilstm-attn	0
3	14159	0.0359556674957275	59.0	0.4490000009536743	0.5664775371551514	swe	bilstm-attn	0
3	9983	0.041567426174879	51.0	0.2899999916553497	0.9019013047218324	isl	bilstm-attn	0
3	34215	0.0398219674825668	51.0	0.6069999933242798	1.3114429712295532	rus	bilstm-attn	0
3				0.413		deu	M_C	
3				0.528		swe	M_C	
3				0.321		isl	M_C	
3				0.614		rus	M_C	
5	4295	0.0570443831384182	23.0	0.319140613079071	1.0811502933502195	deu	pointer_generator_lstm	0
5	8378	0.0231115110218524	56.0	0.501953125	0.4166144132614136	swe	pointer_generator_lstm	0
5	4319	0.0385033749043941	35.0	0.3046875	0.8009310364723206	isl	pointer_generator_lstm	0
5	5753	0.0584406293928623	13.0	0.6292968988418579	1.214111328125	rus	pointer_generator_lstm	0
5	959	0.9263046383857728	63.0	0.3224999904632568	1.461711287498474	deu	transformer	0
5	8831	0.7771322131156921	735.0	0.5475000143051147	1.1349246501922607	swe	transformer	0
5	6079	0.7686238288879395	607.0	0.3166666626930237	1.5821517705917358	isl	transformer	0
5	17423	0.7719208598136902	527.0	0.637499988079071	1.581454157829285	rus	transformer	0
5	17159	0.0182681437581777	59.0	0.4629999995231628	1.0153919458389282	deu	bilstm-attn	0
5	14159	0.035830270498991	59.0	0.4760000109672546	0.6160334944725037	swe	bilstm-attn	0
5	9599	0.0414468087255954	49.0	0.2899999916553497	0.8598340749740601	isl	bilstm-attn	0
5	26319	0.0469936802983284	39.0	0.628000020980835	1.2050132751464844	rus	bilstm-attn	0
5				0.39		deu	M_C	
5				0.542		swe	M_C	
5				0.319		isl	M_C	
5				0.621		rus	M_C	
2	6980	0.0360598526895046	38.0	0.4214843809604645	1.162090539932251	deu	pointer_generator_lstm	0
2	8378	0.0191246513277292	56.0	0.4917968809604645	0.4657045900821686	swe	pointer_generator_lstm	0
2	5399	0.0257633998990058	44.0	0.3214843869209289	0.7441449165344238	isl	pointer_generator_lstm	0
2	24659	0.0117254862561821	59.0	0.612500011920929	1.7297170162200928	rus	pointer_generator_lstm	0
2	1919	0.822603166103363	127.0	0.3266666531562805	1.4876043796539309	deu	transformer	0
2	8063	0.7790610790252686	671.0	0.5358333587646484	1.149890422821045	swe	transformer	0
2	5279	0.7761507630348206	527.0	0.3116666674613952	1.5859731435775757	isl	transformer	0
2	26399	0.7692445516586304	799.0	0.6391666531562805	1.59417724609375	rus	transformer	0
2	10867	0.0388947613537311	37.0	0.4320000112056732	0.9449020624160768	deu	bilstm-attn	0
2	13215	0.0344967059791088	55.0	0.503000020980835	0.4936830997467041	swe	bilstm-attn	0
2	9215	0.0509983971714973	47.0	0.2899999916553497	0.8353849649429321	isl	bilstm-attn	0
2	35531	0.0358422696590423	53.0	0.6380000114440918	1.2785520553588867	rus	bilstm-attn	0
2				0.451		deu	M_C	
2				0.549		swe	M_C	
2				0.292		isl	M_C	
2				0.607		rus	M_C	
4	9665	0.019556738436222	53.0	0.4087890684604645	1.2395474910736084	deu	pointer_generator_lstm	0
4	7790	0.021635316312313	52.0	0.4691406190395355	0.4431087076663971	swe	pointer_generator_lstm	0
4	6719	0.0162889473140239	55.0	0.3097656369209289	0.9157161712646484	isl	pointer_generator_lstm	0
4	24248	0.0113181164488196	58.0	0.6201171875	1.6045331954956057	rus	pointer_generator_lstm	0
4	1919	0.8215366005897522	127.0	0.3241666555404663	1.449781894683838	deu	transformer	0
4	8063	0.7776380777359009	671.0	0.5425000190734863	1.1349759101867676	swe	transformer	0
4	6239	0.7699900269508362	623.0	0.3016666769981384	1.5904606580734253	isl	transformer	0
4	21647	0.7708278894424438	655.0	0.6449999809265137	1.6007585525512695	rus	transformer	0
