run	step	train_loss	epoch	val_accuracy	val_loss	lang	arch	model_version
3	4587	0.0014074287610128	36.0	0.302539050579071	2.114854335784912	deu	pointer_generator_lstm	0
3	2967	0.0036359054502099	52.0	0.2865234315395355	1.027130126953125	swe	pointer_generator_lstm	0
3	811	0.0151737695559859	13.0	0.1626953184604644	2.532634735107422	isl	pointer_generator_lstm	0
3	3443	0.0043444270268082	13.0	0.3285156190395355	2.550510168075561	rus	pointer_generator_lstm	0
3	3359	0.751447319984436	335.0	0.2450000047683715	1.8812990188598635	deu	transformer	0
3	3119	0.7515555024147034	623.0	0.1791666597127914	1.76770281791687	swe	transformer	0
3	1439	0.7470338940620422	287.0	0.121666669845581	2.6905994415283203	isl	transformer	0
3	7039	0.764041543006897	351.0	0.2691666781902313	2.1221368312835693	rus	transformer	0
3	5147	0.0095747392624616	25.0	0.2599999904632568	1.9059487581253047	deu	bilstm-attn	0
3	3381	0.0270125158131122	37.0	0.1659999936819076	1.332350730895996	swe	bilstm-attn	0
3	3495	0.0100838551297783	37.0	0.1299999952316284	3.619505643844605	isl	bilstm-attn	0
3	17335	0.006265970878303	43.0	0.2669999897480011	2.9128921031951904	rus	bilstm-attn	0
3				0.364		deu	M_C	
3				0.276		swe	M_C	
3				0.201		isl	M_C	
3				0.417		rus	M_C	
5	5331	0.0004920220235362	42.0	0.2828125059604645	1.9835854768753047	deu	pointer_generator_lstm	0
5	2183	0.0241557247936725	38.0	0.2541015744209289	1.0521022081375122	swe	pointer_generator_lstm	0
5	289	0.0503285564482212	4.0	0.1652343720197677	1.6221728324890137	isl	pointer_generator_lstm	0
5	7379	0.0026596419047564	29.0	0.3216796815395355	2.832849740982056	rus	pointer_generator_lstm	0
5	4159	0.7515718936920166	415.0	0.2224999964237213	1.9584630727767944	deu	transformer	0
5	3759	0.7492687702178955	751.0	0.2025000005960464	1.753971815109253	swe	transformer	0
5	1279	0.7503944635391235	255.0	0.1358333379030227	2.6495800018310547	isl	transformer	0
5	12799	0.7587906122207642	639.0	0.2574999928474426	2.1631219387054443	rus	transformer	0
5	11087	0.0030218954198062	55.0	0.2980000078678131	2.0139968395233154	deu	bilstm-attn	0
5	5161	0.0089761912822723	57.0	0.1940000057220459	1.3524972200393677	swe	bilstm-attn	0
5	4047	0.0084320958703756	43.0	0.1379999965429306	3.6773061752319336	isl	bilstm-attn	0
5	13395	0.0075481692329049	33.0	0.2590000033378601	2.621634721755981	rus	bilstm-attn	0
5				0.391		deu	M_C	
5				0.264		swe	M_C	
5				0.201		isl	M_C	
5				0.403		rus	M_C	
2	2851	0.0025619333609938	22.0	0.2978515625	1.8172792196273804	deu	pointer_generator_lstm	0
2	2407	0.0039491965435445	42.0	0.2593750059604645	1.0351775884628296	swe	pointer_generator_lstm	0
2	811	0.0086956685408949	13.0	0.1535156220197677	2.3737387657165527	isl	pointer_generator_lstm	0
2	5903	0.0026961385738104	23.0	0.3099609315395355	2.761603832244873	rus	pointer_generator_lstm	0
2	2559	0.7534854412078857	255.0	0.236666664481163	1.8662083148956297	deu	transformer	0
