run	step	train_loss	epoch	val_accuracy	val_loss	lang	arch	model_version
3	1087	0.0126072755083441	7.0	0.2593750059604645	1.6309715509414673	deu	pointer_generator_lstm	0
3	1931	0.0065902154892683	27.0	0.2904296815395355	0.954961895942688	swe	pointer_generator_lstm	0
3	2924	0.0005369423306547	44.0	0.1656250059604644	3.007598161697388	isl	pointer_generator_lstm	0
3	7049	0.0004308551433496	29.0	0.3185546994209289	2.9475536346435547	rus	pointer_generator_lstm	0
3	3519	0.7528467774391174	319.0	0.2283333390951156	1.8546867370605469	deu	transformer	0
3	4607	0.7475026249885559	767.0	0.2275000065565109	1.7316664457321167	swe	transformer	0
3	1823	0.748742938041687	303.0	0.1174999997019767	2.7769546508789062	isl	transformer	0
3	7599	0.7591281533241272	399.0	0.2524999976158142	2.2032721042633057	rus	transformer	0
3	12585	0.0024405664298683	57.0	0.2300000041723251	2.2873735427856445	deu	bilstm-attn	0
3	3959	0.0237469337880611	35.0	0.2010000050067901	1.3315695524215698	swe	bilstm-attn	0
3	3327	0.0093807820230722	31.0	0.1270000040531158	3.364283561706543	isl	bilstm-attn	0
3	18047	0.0034177768975496	47.0	0.2709999978542328	2.919260263442993	rus	bilstm-attn	0
3				0.373		deu	M_C	
3				0.289		swe	M_C	
3				0.189		isl	M_C	
3				0.38		rus	M_C	
5	6527	0.0034919681493192	47.0	0.2503906190395355	2.050447702407837	deu	pointer_generator_lstm	0
5	2207	0.0044055213220417	31.0	0.2904296815395355	0.9769744873046876	swe	pointer_generator_lstm	0
5	2144	0.0078713595867156	32.0	0.1541015654802322	2.76272964477539	isl	pointer_generator_lstm	0
5	6109	0.0007573781185783	25.0	0.3304687440395355	2.881834983825684	rus	pointer_generator_lstm	0
5	4927	0.7501680254936218	447.0	0.2199999988079071	1.9276344776153564	deu	transformer	0
5	3551	0.7499555945396423	591.0	0.2391666620969772	1.6447677612304688	swe	transformer	0
5	1535	0.74802166223526	255.0	0.1266666650772094	2.7087512016296387	isl	transformer	0
5	9119	0.7578528523445129	479.0	0.2549999952316284	2.165568351745605	rus	transformer	0
5	13019	0.0015831891214475	59.0	0.2660000026226043	2.1416072845458984	deu	bilstm-attn	0
5	6599	0.0071727344766259	59.0	0.1979999989271164	1.3397754430770874	swe	bilstm-attn	0
5	3535	0.008398875594139	33.0	0.1309999972581863	3.5168449878692627	isl	bilstm-attn	0
5	20303	0.0017151022329926	53.0	0.2599999904632568	2.961651086807251	rus	bilstm-attn	0
5				0.389		deu	M_C	
5				0.275		swe	M_C	
5				0.2		isl	M_C	
5				0.404		rus	M_C	
2	4215	0.0022863154299557	30.0	0.3382812440395355	2.196394681930542	deu	pointer_generator_lstm	0
2	3173	0.0044012670405209	45.0	0.2726562619209289	1.053125023841858	swe	pointer_generator_lstm	0
2	3314	0.0003954559506382	50.0	0.1558593809604644	2.967558622360229	isl	pointer_generator_lstm	0
2	8459	0.0004612101765815	35.0	0.3136718869209289	3.009953022003174	rus	pointer_generator_lstm	0
2	6863	0.7469528317451477	623.0	0.2475000023841858	1.903630256652832	deu	transformer	0
2	4319	0.7504937648773193	719.0	0.1966666728258133	1.8190851211547847	swe	transformer	0
2	767	0.8157718181610107	127.0	0.1208333298563957	2.602000951766968	isl	transformer	0
2	11247	0.7567926645278931	591.0	0.2508333325386047	2.20578670501709	rus	transformer	0
2	10849	0.0026442864909768	49.0	0.2269999980926513	2.1963837146759038	deu	bilstm-attn	0
